name,glacier,dating,spot,date,time,lon,lat
yanam_1962_e1,Yanamarey,1962,E,19/03/2019,8:36,-77.277747,-9.660944
yanam_1973_a1,Yanamarey,1973,A,19/03/2019,7:32,-77.277409,-9.660635
yanam_1973_b1,Yanamarey,1973,B,19/03/2019,7:37,-77.277291,-9.660793
yanam_1973_c1,Yanamarey,1973,C,19/03/2019,7:43,-77.277241,-9.660972
yanam_1973_d1,Yanamarey,1973,D,19/03/2019,7:49,-77.277053,-9.661063
yanam_1973_e1,Yanamarey,1973,E,19/03/2019,7:56,-77.276831,-9.661042
yanam_1988_a1,Yanamarey,1988,A,18/03/2019,15:53,-77.275576,-9.659359
yanam_1988_b1,Yanamarey,1988,B,18/03/2019,16:00,-77.275391,-9.659337
yanam_1988_c1,Yanamarey,1988,C,18/03/2019,16:08,-77.275221,-9.659321
yanam_1988_d1,Yanamarey,1988,D,18/03/2019,16:15,-77.275013,-9.659301
yanam_1988_e1,Yanamarey,1988,E,18/03/2019,,,
yanam_2003_a1,Yanamarey,2003,A,18/03/2019,15:02,-77.273619,-9.657897
yanam_2003_b1,Yanamarey,2003,B,18/03/2019,15:09,-77.273598,-9.657988
yanam_2003_c1,Yanamarey,2003,C,18/03/2019,15:18,-77.273476,-9.658
yanam_2003_d1,Yanamarey,2003,D,18/03/2019,15:26,-77.273675,-9.657695
yanam_2003_e1,Yanamarey,2003,E,18/03/2019,15:30,-77.273606,-9.657519
zongo_1680_a1,Zongo,1680,A,03/06/2015,,-68.128037,-16.280739
zongo_1680_b1,Zongo,1680,B,03/06/2015,,-68.128128,-16.280877
zongo_1680_c1,Zongo,1680,C,03/06/2015,,-68.128215,-16.281027
zongo_1680_d1,Zongo,1680,D,03/06/2015,,-68.128327,-16.281163
zongo_1680_e1,Zongo,1680,E,03/06/2015,,-68.128418,-16.281434
zongo_1811_a1,Zongo,1811,A,03/06/2015,,-68.129655,-16.276738
zongo_1811_b1,Zongo,1811,B,03/06/2015,,-68.129639,-16.276761
zongo_1811_c1,Zongo,1811,C,03/06/2015,,-68.129587,-16.276756
zongo_1811_d1,Zongo,1811,D,03/06/2015,,-68.129527,-16.276723
zongo_1811_e1,Zongo,1811,E,03/06/2015,,-68.129451,-16.276689
zongo_1911_a1,Zongo,1911,A,03/06/2015,,-68.129558,-16.277673
zongo_1911_b1,Zongo,1911,B,03/06/2015,,-68.129466,-16.277757
zongo_1911_c1,Zongo,1911,C,03/06/2015,,-68.129362,-16.277844
zongo_1911_d1,Zongo,1911,D,03/06/2015,,-68.129309,-16.277875
zongo_1911_e1,Zongo,1911,E,03/06/2015,,-68.129272,-16.277953
zongo_1975_a1,Zongo,1975,A,03/06/2015,,-68.130945,-16.280691
zongo_1975_b1,Zongo,1975,B,03/06/2015,,-68.131022,-16.280826
zongo_1975_c1,Zongo,1975,C,03/06/2015,,-68.131086,-16.280911
zongo_1975_d1,Zongo,1975,D,03/06/2015,,-68.131238,-16.281006
zongo_1975_e1,Zongo,1975,E,03/06/2015,,-68.131341,-16.281111
zongo_1983_a1,Zongo,1983,A,03/06/2015,,-68.13183,-16.281017
zongo_1983_b1,Zongo,1983,B,03/06/2015,,-68.131231,-16.280648
zongo_1983_c1,Zongo,1983,C,03/06/2015,,-68.131215,-16.280072
zongo_1983_d1,Zongo,1983,D,03/06/2015,,-68.131701,-16.279864
zongo_1983_e1,Zongo,1983,E,03/06/2015,,-68.131515,-16.279068
zongo_1997_a1,Zongo,1997,A,03/06/2015,,-68.132089,-16.279837
zongo_1997_b1,Zongo,1997,B,03/06/2015,,-68.132115,-16.279659
zongo_1997_c1,Zongo,1997,C,03/06/2015,,-68.132239,-16.279456
zongo_1997_d1,Zongo,1997,D,03/06/2015,,-68.132378,-16.279238
zongo_1997_e1,Zongo,1997,E,03/06/2015,,-68.132507,-16.278976
zongo_2006_a1,Zongo,2006,A,03/06/2015,,-68.133612,-16.279024
zongo_2006_b1,Zongo,2006,B,03/06/2015,,-68.133545,-16.278904
zongo_2006_c1,Zongo,2006,C,03/06/2015,,-68.133519,-16.278839
zongo_2006_d1,Zongo,2006,D,03/06/2015,,-68.133569,-16.278596
zongo_2006_e1,Zongo,2006,E,03/06/2015,,-68.133695,-16.27903
