Glacier	uniqPlot	Year	Plot	lon	lat	sper.q1	bact.q1	coll.q1	olig.q1	inse.q1	euka.uni.q1	euka.ani.q1	fung.q1	sper.q0	bact.q0	coll.q0	olig.q0	inse.q0	euka.uni.q0	euka.ani.q0	fung.q0	glacier	time	ph1	c	n	p	ph	lg_n	lg_p	lg_time	ndvi	twi	meanT_new								
damma	damma_1927_a	1927	a	8.463965	46.639591	2.206961651	60.05361101	3.623875717	3.054667228	4.185092919	1	1	3.364027735	3	108	4	5	14	0	1	17	Dammagletscher	91	4.3	0.4054	0.0242	7857.263303	4.3	-3.375529635	8.969193645	4.510859507	0.439459991	15.78794977	10.05068789								
damma	damma_1927_b	1927	b	8.463934	46.639677	2.525970608	27.20483988	1.025994292	1	2.033814244	3.740762301	1.758668696	29.55201308	3	78	2	1	4	5	2	57	Dammagletscher	91	5.26	0.3336	0.0239	8850.202781	5.26	-3.384340265	9.088195651	4.510859507	0.453851262	15.78794977	10.05068789								
damma	damma_1927_c	1927	c	8.463887	46.639733	1	75.77598242	1.008144662	3.305057527	3.165015282	3.015178401	7.387290604	7.335273368	1	103	2	4	7	4	10	36	Dammagletscher	91	5.15	0.4473	0.031	4952.830792	5.15	-3.194183212	8.507714569	4.510859507	0.340840221	16.28967438	10.02467508								
damma	damma_1927_d	1927	d	8.4624	46.639937	2.561027263	39.08223994	2.727570653	6.233648917	5.626800409	1	2.756356819	11.38426811	5	66	8	10	20	1	3	63	Dammagletscher	91	5.32	1.0632	0.063	10812.69253	5.32	-2.617295838	9.288475958	4.510859507	0.319874842	11.3520546	8.022909105								
damma	damma_1927_e	1927	e	8.46255	46.639916	1.340122134	57.60464503	1	1.008509136	1.935103112	1	1	10.709527	2	100	1	2	3	0	0	58	Dammagletscher	91	5.31	1.1256	0.0667	3529.215959	5.31	-2.567853571	8.168831017	4.510859507	0.293686906	11.3520546	8.022909105								
damma	damma_1946_a	1946	a	8.46104	46.63856	1.255055687	81.56666018	1	1	3.112509991	2.442307536	3.038519488	16.75396	2	139	1	0	6	3	5	75	Dammagletscher	72	5.39	0.2833	0	4584.890196	5.39	-4.605170186	8.430521436	4.276666119	0.363270774	14.21590037	7.818996509								
damma	damma_1946_b	1946	b	8.460878	46.638534	1	47.29546749	1.907097406	1	5.328776848	5.321026622	6.741448811	8.355783011	1	79	2	0	10	6	8	47	Dammagletscher	72	5.53	0.8594	0.0561	3301.51525	5.53	-2.716586532	8.102136809	4.276666119	0.438863988	14.21590037	7.818996509								
damma	damma_1946_c	1946	c	8.460725	46.638474	1.957655049	37.16005683	1.747003957	3.453913929	5.842991098	2.897786449	3.636108701	11.70577435	3	58	2	5	11	3	4	45	Dammagletscher	72	4.99	0.5827	0.0432	13427.82346	4.99	-2.933696883	9.505084211	4.276666119	0.412074219	13.77395534	7.730446279								
damma	damma_1946_d	1946	d	8.460561	46.638503	3.738887206	110.7962008	1.610821078	3.445480414	4.961852088	5.170958607	7.884802405	8.825006758	5	272	2	6	10	6	15	56	Dammagletscher	72	5.9	0.1419	0	6558.059194	5.9	-4.605170186	8.788449984	4.276666119	0.39780031	13.77395534	7.730446279								
damma	damma_1946_e	1946	e	8.460423	46.638401	2.677936298	91.57860198	1.762366951	3.049648708	5.08936734	1	1	6.284625318	4	174	2	7	11	0	1	42	Dammagletscher	72	5.33	0.8562	0.0601	5067.599302	5.33	-2.657832485	8.530622474	4.276666119	0.422612193	14.89100981	7.741719544								
damma	damma_1992_a	1992	a	8.459947	46.636663	1	15.71400898	1	1.707005743	1.96395522	1	1	21.24949038	1	18	0	2	2	0	1	56	Dammagletscher	26	6.17	0.068	0	3917.514401	6.17	-4.605170186	8.27321265	3.258096538	0.165659011	15.08454566	9.247514725								
damma	damma_1992_b	1992	b	8.459777	46.636761	1	38.46736334	1	2.395472549	2.496814886	1.956350317	3.373729302	25.3054917	1	50	1	3	4	2	4	74	Dammagletscher	26	5.54	0.0273	0	7079.558387	5.54	-4.605170186	8.86496681	3.258096538	0.218153543	15.08454566	9.247514725								
damma	damma_1992_c	1992	c	8.459491	46.636842	1.833970352	23.52163522	1	2.087565241	2.455518061	4.715180569	4.523220284	44.25879191	2	82	1	3	3	6	5	100	Dammagletscher	26	5.48	0.0678	0	8553.824057	5.48	-4.605170186	9.05413372	3.258096538	0.232982244	13.33742593	9.218976021								
damma	damma_1992_d	1992	d	8.459196	46.636883	2.170130798	30.44779551	2.788414804	1.639172225	4.567082984	1	1.70828856	20.58314301	3	39	3	2	9	0	2	57	Dammagletscher	26	5.62	0.3334	0.0193	5757.734778	5.62	-3.530167763	8.658299409	3.258096538	0.223407841	13.28542318	9.143980789								
damma	damma_1992_e	1992	e	8.458964	46.636928	1.70638767	67.48854853	2.376761997	1	1.855971481	5.201631399	8.041826637	11.68194282	3	98	3	1	7	6	13	60	Dammagletscher	26	5.4	0.2648	0.0192	7102.063443	5.4	-3.53358657	8.868140647	3.258096538	0.219402431	13.28542318	9.143980789								
damma	damma_2003_a	2003	a	8.459249	46.635589	1	47.97463735	1	1	1	1.824340935	1.910877359	23.94965852	0	84	0	1	1	2	2	68	Dammagletscher	15	5.63	0.0281	0	4372.976225	5.63	-4.605170186	8.383199115	2.708050201	0.130780519	13.19368358	8.907223797								
damma	damma_2003_b	2003	b	8.458962	46.635632	1	74.76942213	1	1	1.182188277	1	3.364538351	8.170746556	0	144	0	0	3	0	4	49	Dammagletscher	15	5.99	0.016	0	3267.635762	5.99	-4.605170186	8.091821994	2.708050201	0.132656182	12.84952888	8.83762579								
damma	damma_2003_c	2003	c	8.458729	46.635769	1.843623126	36.51413021	1	1	1.864363129	10.59823839	5.946352641	15.77455478	2	68	0	0	3	13	7	47	Dammagletscher	15	5.2	0.0535	0	6778.859403	5.2	-4.605170186	8.821564137	2.708050201	0.112987807	15.07230599	8.85751996								
damma	damma_2003_d	2003	d	8.458485	46.636071	1	18.82515422	1	1.266670001	2.668076175	14.01611708	12.9570589	24.78244493	1	50	1	2	5	26	20	78	Dammagletscher	15	6.33	0.049	0	5541.346917	6.33	-4.605170186	8.619992876	2.708050201	0.154880822	16.33068434	8.944322729								
damma	damma_2003_e	2003	e	8.458243	46.63621	1.724418711	13.32371216	2.346123622	1	2.358716555	4.534723388	5.311357452	21.99806832	4	19	3	1	5	5	6	51	Dammagletscher	15	5.04	0.0967	0	3623.817729	5.04	-4.605170186	8.19528337	2.708050201	0.198577092	15.66098294	9.147599316								
estel	estel_1850_a	1850	a	6.82752	45.76843	5.982602163	100.4113223	1.800041125	1.854903736	7.757535192	6.735358986	6.671485313	30.03010626	10	234	2	6	14	8	10	88	Estellette	168	5.03	0.7852	0.0588	18024.71123	5.03	-2.676551534	9.799498941	5.123963979	0.544916087	9.321303339	8.109058797								
estel	estel_1850_b	1850	b	6.82834	45.76858	1.585442847	98.96107635	4.389299004	3.571579667	2.763541098	6.674447261	5.533488672	32.59815877	9	220	6	10	17	8	14	125	Estellette	168	5.39	1.1262	0.0919	11458.80507	5.39	-2.283763339	9.346513715	5.123963979	0.528056192	9.689799445	8.302493274								
estel	estel_1850_c	1850	c	6.83005	45.76646	1.973265641	87.20391848	2.540965675	2.149624973	5.250359298	15.48204943	7.631656172	22.94552734	5	175	5	4	15	19	11	90	Estellette	168	6.43	0.7721	0.0549	5360.181279	6.43	-2.734907655	8.586753074	5.123963979	0.385289865	9.228238826	8.452438076								
estel	estel_1850_d	1850	d	6.83051	45.76655	2.066486125	137.1861906	1.986373516	2.049167831	5.879078628	1	1.676867646	23.11006719	6	240	4	4	20	0	2	107	Estellette	168	6.11	0.9106	0.07	9881.91534	6.11	-2.525728644	9.198461632	5.123963979	0.467536174	9.25111722	8.535243213								
estel	estel_1850_e	1850	e	6.83096	45.76674	1.389618153	60.19197756	4.67639489	1.968517388	6.215224552	1.440547334	2.267738321	8.895456671	5	91	7	2	16	2	4	63	Estellette	168	6.54	1.9865	0.153	16625.31451	6.54	-1.814005078	9.718681783	5.123963979	0.440860711	9.358112373	8.640615841								
estel	estel_1920_a	1920	a	6.82868	45.76736	1.208469806	113.5872432	1.981716317	1	2.094379074	4.027931415	3.762548939	17.95011877	3	224	2	0	8	5	8	64	Estellette	98	4.84	0.114	0	10353.57477	4.84	-4.605170186	9.245087127	4.584967479	0.169150033	14.59502863	8.360451659								
estel	estel_1920_b	1920	b	6.8281	45.7675	3.524326024	94.64664186	3.123572584	1.216495731	7.658069124	4.182988778	6.758585079	49.47813083	10	222	5	2	12	5	8	110	Estellette	98	5.66	0.3598	0.0249	2215.157424	5.66	-3.35526845	7.703078752	4.584967479	0.439068752	14.71301723	8.319262147								
estel	estel_1920_c	1920	c	6.82739	45.7678	1.127614092	95.06084694	1.541827923	1	2.145654036	2.107418109	3.772059255	21.7933742	2	154	2	0	4	3	5	94	Estellette	98	7.08	0.1364	0	1040.916304	7.08	-4.605170186	6.947856666	4.584967479	0.425388221	10.10760559	8.185783943								
estel	estel_1920_d	1920	d	6.82702	45.76804	4.252481859	109.4794738	4.697840106	1.352308093	4.667938533	20.78193772	6.469424316	34.69220065	14	218	8	3	11	29	17	112	Estellette	98	6.57	0.425	0.032	1735.878063	6.57	-3.170085661	7.459268652	4.584967479	0.506659547	10.57290646	8.104856114								
estel	estel_1920_e	1920	e	6.82599	45.76838	1	36.88372073	1.033428314	1	1	3.245618487	4.769361677	17.13790953	1	96	2	0	1	6	8	64	Estellette	98	6.36	0.1258	0	6865.012503	6.36	-4.605170186	8.834193139	4.584967479	0.256057625	11.05099762	7.858342806								
estel	estel_1988_a	1988	a	6.82336	45.76808	1.021619358	84.49601992	1	1	1.88530859	8.92437475	1.536615139	15.46617051	4	197	1	0	2	13	4	60	Estellette	30	6.09	0.1414	0	7325.135306	6.09	-4.605170186	8.899066906	3.401197382	0.072558857	11.52652287	7.024346749								
estel	estel_1988_b	1988	b	6.82355	45.76783	1.075145258	25.81535918	1	1	1.500515849	1	1	26.85700002	3	41	0	0	5	0	0	67	Estellette	30	7.77	0.3541	0	956.3398007	7.77	-4.605170186	6.86311329	3.401197382	0.070516909	13.16122294	7.036256671								
estel	estel_1988_c	1988	c	6.82394	45.76763	1.012514071	36.3787147	1	1	1	1.944759659	3.891349462	6.358137706	2	67	0	0	0	3	5	16	Estellette	30	8.18	0.5429	0	501.5060681	8.18	-4.605170186	6.217615707	3.401197382	0.106745348	12.93310838	7.154174248								
estel	estel_1988_d	1988	d	6.82422	45.76743	1.089929641	46.29114627	1	1	1	16.37404701	3.139993335	6.611050689	2	85	0	0	1	20	5	27	Estellette	30	8.15	0.3535	0	394.3329002	8.15	-4.605170186	5.977195477	3.401197382	0.105126057	13.03850303	7.268854181								
estel	estel_1988_e	1988	e	6.82424	45.76707	1.042375365	9.00500348	1	1	2.832639619	2.74114692	2.580452892	3.742412706	3	28	0	1	3	4	3	7	Estellette	30	8.1	0.0897	0	347.6077016	8.1	-4.605170186	5.85107455	3.401197382	0.119633956	13.47943879	7.317373673								
explo	explo_1600_a	1600	a	-73.1816495	-46.48605	1.450185012	64.17338089	2.67844962	2.30190315	4.66539631	1	1	16.73646009	2	104	3	3	15	0	0	57	Exploradores	418	5.2	10.48024273	0.318067253	12301.01188	5.2	-1.114536653	9.417436804	6.035481433	0.759585809	10.09844304	7.623044009								
explo	explo_1600_b	1600	b	-73.181252	-46.4862245	1	24.81729695	1.910945221	1.773123514	6.44420417	1	1	4.54689313	1	33	2	3	10	0	0	9	Exploradores	418	4.91	7.480000496	0.206306502	9926.339659	4.91	-1.531058885	9.202947075	6.035481433	0.762771183	10.56907845	7.573913872								
explo	explo_1600_c	1600	c	-73.1803765	-46.4864635	2.067453867	18.0337097	1	2.058086324	2.307259581	1	1	3.422428135	3	22	1	4	7	0	1	9	Exploradores	418	3.41	40.44782257	1.450255513	124930.33	3.41	0.378611429	11.7355115	6.035481433	0.730733077	10.33622006	7.460729117								
explo	explo_1600_d	1600	d	-73.1826295	-46.485762	1.016742583	28.33411572	2.604715814	2.8505341	3.214700651	1	11.21849358	16.22330515	2	46	4	5	16	0	17	93	Exploradores	418	4.11	22.76948357	0.780741334	26261.25924	4.11	-0.234784376	10.1758501	6.035481433	0.542977492	10.3259586	7.74282679								
explo	explo_1600_e	1600	e	-73.182235	-46.486148	1.604314195	29.15787478	2.095361984	2.140577094	5.518662053	3.905726994	11.76167743	18.02025878	3	52	3	4	13	4	20	88	Exploradores	418	5.9	2.204765797	0.082617439	11990.51904	5.9	-2.379277825	9.391871536	6.035481433	0.743670673	9.473717896	7.632371813								
explo	explo_1850_a	1850	a	-73.1572705	-46.5022435	1.711794043	64.57172981	4.546862803	1.315542909	2.74340159	10.55340551	4.671699474	13.11234662	3	85	6	3	8	16	20	70	Exploradores	168	5.97	2.768510818	0.172751352	6026.178109	5.97	-1.699628781	8.703868276	5.123963979	0.682678852	11.24775254	7.368467545								
explo	explo_1850_b	1850	b	-73.156387	-46.502457	3.852968658	57.41728294	3.275342095	2.851212989	7.166432375	1	1.787173205	3.595765463	5	81	5	3	21	1	2	40	Exploradores	168	5.92	7.797687531	0.435824245	10748.6088	5.92	-0.807830474	9.282531611	5.123963979	0.727386227	9.4366492	7.390854398								
explo	explo_1850_c	1850	c	-73.159587	-46.501917	1.222902575	48.16216692	3.041712481	1	7.592394471	1.855232023	6.59637451	19.48054932	2	91	4	1	17	2	10	58	Exploradores	168	5.67	7.882640839	0.527323246	10673.39285	5.67	-0.621155418	9.275509275	5.123963979	0.674872616	9.085116313	7.368955751								
explo	explo_1850_d	1850	d	-73.1579475	-46.50234	1	4.331672203	1	1	1.272262157	1	1	4.958123723	1	6	0	1	2	0	0	10	Exploradores	168	5.7	17.36918068	0.746706247	27836.95005	5.7	-0.278780149	10.23411956	5.123963979	0.68867929	10.73365615	7.345338076								
explo	explo_1850_e	1850	e	-73.158869	-46.5015195	2.368546809	18.25273868	3.993653709	1	5.568472894	1	2.167820195	11.78689431	3	23	8	1	16	0	3	48	Exploradores	168	6.2	6.420327187	0.269208968	10744.88018	6.2	-1.275794789	9.282184658	5.123963979	0.700053823	9.628356213	7.409666737								
explo	explo_1950_a	1950	a	-73.169757	-46.495018	1	16.10089354	1.084732261	1	5.221223895	1	6.849337209	27.41028761	1	23	2	1	10	0	8	58	Exploradores	68	4.81	19.02498245	0.695794106	48392.59329	4.81	-0.348431719	10.78710205	4.219507705	0.654738325	10.96064999	7.0429989								
explo	explo_1950_b	1950	b	-73.169597	-46.4952295	1.402890446	66.85991549	2.835190868	1	6.068584112	1	10.31251273	37.30731757	3	87	3	1	11	1	13	91	Exploradores	68	5.76	2.239110947	0.107988417	14120.14065	5.76	-2.137168819	9.555357472	4.219507705	0.605519711	12.73380314	7.014658183								
explo	explo_1950_c	1950	c	-73.1696	-46.495107	1	4.579971844	1	1	1.136576373	1	1	3.875019573	1	16	0	0	2	0	0	14	Exploradores	68	4.91	19.54721642	1.091343522	46403.4467	4.91	0.096530818	10.74512902	4.219507705	0.61111641	10.98697406	7.017774115								
explo	explo_1950_d	1950	d	-73.1697045	-46.4952455	2.222107383	59.21298663	1.243432928	1.354414182	3.19372001	3.733462386	9.674915693	30.96364968	3	89	4	2	6	4	22	79	Exploradores	68	5.8	1.348732352	0.085785054	8795.660191	5.8	-2.345648622	9.082013719	4.219507705	0.633822011	11.19895745	7.017498409								
explo	explo_1950_e	1950	e	-73.169783	-46.495385	1.809749983	59.82683362	3.606449956	1.10723854	6.665999607	2.629388618	3.718634039	13.78936206	2	131	6	2	12	3	4	56	Exploradores	68	7.19	0.963483334	0.050746739	4634.617981	7.19	-2.801041879	8.441309054	4.219507705	0.644736716	11.17840264	7.056229691								
explo	explo_1997_a	1997	a	-73.1703435	-46.497441	1	17.26238873	1	1	1.64387698	1	1	4.118031097	1	30	1	0	3	0	1	28	Exploradores	21	7.85	0.525278568	0	1269.573825	7.85	-4.605170186	7.146436552	3.044522438	0.437992989	11.72338816	6.823950989								
explo	explo_1997_b	1997	b	-73.1706985	-46.49736	1	53.42613391	1	1	4.989218108	1	1	8.462058581	1	78	0	1	8	0	0	26	Exploradores	21	5.76	0.190044373	0	10669.55149	5.76	-4.605170186	9.275149309	3.044522438	0.591349826	10.73120652	6.837492295								
explo	explo_1997_c	1997	c	-73.171097	-46.4971755	1	46.28381557	1	1	1.168957572	1	4.408123163	2.802328283	1	133	0	0	2	0	6	17	Exploradores	21	4.94	0.161464959	0	4955.781731	4.94	-4.605170186	8.508310201	3.044522438	0.557799343	10.54777854	6.855880963								
explo	explo_1997_d	1997	d	-73.17156	-46.4968945	1	79.03094934	1	1	3.14976676	5.36441739	6.947967508	16.28956872	1	154	1	0	9	6	11	39	Exploradores	21	5.39	0.272607863	0	4553.349758	5.39	-4.605170186	8.423618452	3.044522438	0.614315888	10.32691591	6.809872501								
explo	explo_1997_e	1997	e	-73.1723755	-46.4971025	1.950931153	107.861101	1.026939454	1.019824705	3.09432934	4.704841172	1.920007364	11.34516258	5	205	2	2	7	5	5	45	Exploradores	21	5.05	0.29898271	0.016220832	7527.747778	5.05	-3.64120106	8.926351176	3.044522438	0.414733386	11.35754139	6.640545703								
ferdi	ferdi_1900_a	1900	a	16.36014	78.71218	1	21.88946507	1	1	1.017660928	1	2.853998026	6.491587629	0	28	1	1	2	1	4	24	Ferdinandbreen	118	7.53	6.823775768	0.082787908	365.4534783	7.885	-2.377438954	5.901138989	4.770684624	0.065090706	7.996639322	1.567270885								
ferdi	ferdi_1900_b	1900	b	16.3761	78.71307	1	69.42298556	1	1	1	4.789906477	2.642470326	14.00701979	1	123	1	1	1	6	3	31	Ferdinandbreen	118	8	4.800263882	0.090444702	410.4628938	7.95	-2.29814793	6.017285532	4.770684624	0.072019005	7.407492591	2.055661475								
ferdi	ferdi_1900_c	1900	c	16.38813	78.71377	1.941426956	36.80660474	1	1	1	2.57355711	1.99524564	14.0935735	2	56	1	1	1	3	2	25	Ferdinandbreen	118	8.31	1.900850534	0.048989853	445.5167213	8.3	-2.830389838	6.09923478	4.770684624	0.075199567	7.429601743	2.472542067								
ferdi	ferdi_1900_d	1900	d	16.41141	78.71451	1	13.42324481	1	1.440324697	2.526749318	3.504987746	4.629731598	3.81734112	0	17	0	2	4	4	5	17	Ferdinandbreen	118	8.54	1.712533951	0.0259	460.2657832	8.32	-3.327017983	6.131804112	4.770684624	0.071675787	8.19978267	1.353479576								
ferdi	ferdi_1900_e	1900	e	16.4177	78.71335	1	32.4945881	1	1	2.242845846	8.086114221	3.38520395	8.158257338	0	43	0	1	4	10	7	21	Ferdinandbreen	118	8.48	3.131127357	0.057940719	427.3729474	8.295	-2.689119736	6.057657045	4.770684624	0.11905411	8.459769969	1.482155383								
ferdi	ferdi_1960_a	1960	a	16.35234	78.71224	1	137.4342775	1	1	1	1	1	3.753605672	0	270	0	1	0	0	1	5	Ferdinandbreen	58	7.18	4.615071297	0.078341832	468.7187709	7.555	-2.426541536	6.150002953	4.060443011	0.045183161	7.980536526	1.251076917								
ferdi	ferdi_1960_b	1960	b	16.36018	78.7122	1	72.6614439	1	1	1	1	1	4.36369545	1	110	1	0	1	0	0	22	Ferdinandbreen	58	8.43	2.080285788	0.058421603	239.178229	8.255	-2.682066668	5.477209002	4.060443011	0.064209744	7.996639322	1.567270885								
ferdi	ferdi_1960_c	1960	c	16.3756	78.71324	1	53.45072867	1	1	1	1	1	4.746343605	0	81	0	1	1	0	0	12	Ferdinandbreen	58	8.32	2.937215805	0.05721093	371.5355046	8.11	-2.699919403	5.917644431	4.060443011	0.077536874	7.476471643	2.01344269								
ferdi	ferdi_1960_d	1960	d	16.39017	78.71306	1	86.16242323	1	1	1	3.220816905	3.113043205	4.653363873	1	156	0	0	1	4	4	22	Ferdinandbreen	58	8.54	1.586432695	0.01885	449.8702954	8.385	-3.545645286	6.108959309	4.060443011	0.093077278	8.231370666	1.579163015								
ferdi	ferdi_1960_e	1960	e	16.38961	78.71303	1	137.9579284	1	1	2.237750073	3.867499174	4.08090264	10.14199561	1	218	1	1	3	4	5	24	Ferdinandbreen	58	8.59	1.247626781	0.040834236	159.2438583	8.39	-2.979185215	5.070436727	4.060443011	0.083367612	8.094422809	1.523203671								
ferdi	ferdi_1990_a	1990	a	16.35556	78.71044	2.320076723	43.81650226	1	1.011752326	1	1	1	1.233929757	3	79	1	2	1	1	1	2	Ferdinandbreen	28	8.47	1.87612772	0.069189633	177.8932926	8.285	-2.535909882	5.181183891	3.33220451	0.067043183	8.193586185	1.28864338								
ferdi	ferdi_1990_b	1990	b	16.35597	78.71059	1	88.96665323	1	1	1	1	1	3.573015235	1	184	1	0	1	0	0	5	Ferdinandbreen	28	7.96	5.042811394	0.087634154	412.7793998	8.1	-2.326527912	6.022913309	3.33220451	0.067178772	8.61709849	1.314483166								
ferdi	ferdi_1990_c	1990	c	16.35571	78.71059	1	34.5026784	1	1	1	1	1	1.806986733	1	50	0	1	0	0	0	2	Ferdinandbreen	28	8.36	4.667941093	0.068600893	292.8248343	8.31	-2.543372218	5.679574595	3.33220451	0.059815708	8.61709849	1.314483166								
ferdi	ferdi_1990_d	1990	d	16.35087	78.71157	2.097592357	47.70347352	1	1	1	7.872357868	1	5.253593675	3	69	0	1	1	9	0	22	Ferdinandbreen	28	8.22	6.26111412	0.067821047	1318.951876	8.305	-2.553343358	7.184592667	3.33220451	0.080050002	8.459166126	1.149275641								
ferdi	ferdi_1990_e	1990	e	16.34805	78.71218	1	56.47450415	1	1	1	1	1	1.89475542	1	92	0	0	0	1	0	4	Ferdinandbreen	28	8.25	6.647767067	0.086285531	190.2701986	8.25	-2.340437222	5.24844516	3.33220451	0.06014669	7.913660343	1.081961691								
ferdi	ferdi_2009_a	2009	a	16.33987	78.71172	1	49.44601109	1	1	1	1	1	1	0	62	0	1	1	0	0	0	Ferdinandbreen	9	8.25	3.609157324	0.064718302	284.7413583	8.545	-2.59403021	5.651581254	2.197224577	0.06297873	8.251020222	0.596464515								
ferdi	ferdi_2009_b	2009	b	16.341909	78.711555	1	49.88880535	1	1	1	1	1	1	0	77	0	0	1	0	0	0	Ferdinandbreen	9	8.26	6.368553162	0.081404886	271.5404154	8.24	-2.392456349	5.604110988	2.197224577	0.069159771	8.318823308	0.74074779								
ferdi	ferdi_2009_c	2009	c	16.34403	78.71128	1	44.15278367	1	1	1	1	1	1	0	93	0	0	0	0	0	0	Ferdinandbreen	9	8.41	2.090995789	0.048049881	371.3162449	8.385	-2.846452621	5.917054112	2.197224577	0.07082101	8.499433982	0.804909527								
ferdi	ferdi_2009_d	2009	d	16.345849	78.71117	1	44.14445478	1	1	1	1	1	1	0	80	1	0	0	0	0	0	Ferdinandbreen	9	8.43	1.741972208	0.043868288	289.0614796	8.455	-2.921213332	5.666639398	2.197224577	0.08138233	8.501371508	0.902768234								
ferdi	ferdi_2009_e	2009	e	16.34755	78.71109	1	56.35525165	1	1	1	1	1	1	0	101	0	0	1	0	0	1	Ferdinandbreen	9	8.38	1.110695004	0.04353685	219.92567	8.39	-2.927385075	5.393289625	2.197224577	0.076219667	9.285467041	0.988724868								
flaaj	flaaj_1890_a	1890	a	-15.553984	64.31473	1	58.82775741	1.295556147	1	4.082972687	1	4.404405751	12.16509686	1	82	3	1	11	1	5	37	Fláajökull	129	6.77	1.819448352	0.086251467	6067.079048	6.77	-2.34079106	8.710632557	4.859812404	0.321387774	13.79495642	6.72422499								
flaaj	flaaj_1890_b	1890	b	-15.553427	64.314563	2.070061824	16.07637687	3.450007597	1	5.459314822	1	4.641938007	10.06172772	3	20	7	1	9	0	5	19	Fláajökull	129	7.22	0.224259019	0	2682.291681	7.22	-4.605170186	7.894426813	4.859812404	0.324126431	10.58312038	6.75412233								
flaaj	flaaj_1890_c	1890	c	-15.5525	64.314459	1	8.363523834	2.391476426	1	1.264813481	1	4.589678016	13.33522373	0	19	3	1	4	0	5	30	Fláajökull	129	6.57	1.420633793	0.102629647	5624.041971	6.57	-2.183650306	8.634805896	4.859812404	0.402418636	9.580069646	6.767765533								
flaaj	flaaj_1890_d	1890	d	-15.551819	64.314542	1	68.17016003	1.015602358	1	3.380227932	5.250433889	10.70293595	10.52791458	0	116	2	0	5	6	14	49	Fláajökull	129	6.79	1.314858556	0.07654582	6632.01972	6.79	-2.447081298	8.79966467	4.859812404	0.324290129	9.269358066	6.743839437								
